date,Magnitude
2018-07-29,253.53703703703704
2018-07-30,269.4675925925926
2018-07-31,312.2638888888889
2018-08-01,283.09027777777777
2018-08-02,315.43055555555554
2018-08-03,269.6921296296296
2018-08-04,249.3263888888889
2018-08-05,249.52777777777783
2018-08-06,291.02083333333337
2018-08-07,278.98148148148147
2018-08-08,294.32175925925924
2018-08-09,241.93981481481484
2018-08-10,262.9699074074074
2018-08-11,283.5740740740741
2018-08-12,298.6990740740741
2018-08-13,293.0416666666667
2018-08-14,294.38194444444446
2018-08-15,300.54861111111114
2018-08-16,236.13888888888886
2018-08-17,227.41666666666669
2018-08-18,289.27546296296293
2018-08-19,209.53935185185182
2018-08-20,302.8634259259259
2018-08-21,251.97685185185188
2018-08-22,286.68518518518516
2018-08-23,310.83333333333337
2018-08-24,281.13888888888886
2018-08-25,297.46527777777777
2018-08-26,254.39351851851853
2018-08-27,174.42592592592592
2018-08-28,202.37037037037038
2018-08-29,161.75231481481484
2018-08-30,72.70023148148148
2018-08-31,266.08101851851853
2018-09-01,286.58333333333337
2018-09-02,305.761574074074
2018-09-03,225.95601851851853
2018-09-04,232.39120370370375
2018-09-05,179.11111111111111
2018-09-06,260.86574074074076
2018-09-07,297.69675925925924
2018-09-08,290.3009259259259
2018-09-09,309.2662037037037
2018-09-10,306.6828703703703
2018-09-11,220.98148148148147
2018-09-12,300.59722222222223
2018-09-13,272.45601851851853
2018-09-14,161.24305555555557
2018-09-15,198.22685185185185
2018-09-16,121.22453703703704
2018-09-17,236.80092592592592
2018-09-18,178.78472222222223
2018-09-19,223.4282407407408
2018-09-20,242.71296296296296
2018-09-21,264.41203703703707
2018-09-22,290.45601851851853
2018-09-23,267.96527777777777
2018-09-24,262.02546296296293
2018-09-25,170.68749999999997
2018-09-26,242.30092592592592
2018-09-27,160.95833333333331
2018-09-28,244.88194444444443
2018-09-29,179.12962962962962
2018-09-30,197.69675925925927
2018-10-01,264.34259259259255
2018-10-02,264.75231481481484
2018-10-03,238.12268518518516
2018-10-04,153.2638888888889
2018-10-05,128.99305555555557
2018-10-06,116.43657407407409
2018-10-07,172.4050925925926
2018-10-08,152.54398148148147
2018-10-09,195.0787037037037
2018-10-10,260.97916666666663
2018-10-11,223.51851851851853
2018-10-12,175.74074074074073
2018-10-13,129.16203703703704
2018-10-14,156.28935185185185
2018-10-15,100.0275462962963
2018-10-16,85.6474537037037
2018-10-17,197.60416666666666
2018-10-18,255.03472222222223
2018-10-19,258.85416666666663
2018-10-20,254.21990740740745
2018-10-21,248.67824074074073
2018-10-22,256.07638888888886
2018-10-23,248.05787037037035
2018-10-24,258.59722222222223
2018-10-25,220.6111111111111
2018-10-26,257.7083333333333
2018-10-27,253.62731481481484
2018-10-28,253.8425925925926
2018-10-29,222.71527777777777
2018-10-30,252.43287037037035
2018-10-31,235.88888888888886
2018-11-01,217.49074074074073
2018-11-02,142.9212962962963
2018-11-03,109.81944444444443
2018-11-04,45.860416666666666
2018-11-05,140.44212962962962
2018-11-06,186.40740740740745
2018-11-07,163.6087962962963
2018-11-08,209.94444444444443
2018-11-09,196.41898148148147
2018-11-10,232.6550925925926
2018-11-11,228.46527777777777
2018-11-12,210.9513888888889
2018-11-13,141.7939814814815
2018-11-14,67.72222222222221
2018-11-15,166.17592592592592
2018-11-16,179.90740740740742
2018-11-17,229.79398148148147
2018-11-18,235.13888888888886
2018-11-19,227.55555555555557
2018-11-20,224.04166666666669
2018-11-21,232.44212962962965
2018-11-22,227.59722222222226
2018-11-23,176.43981481481484
2018-11-24,194.1157407407407
2018-11-25,228.37962962962962
2018-11-26,227.16898148148147
2018-11-27,191.8101851851852
2018-11-28,227.22916666666669
2018-11-29,232.41435185185188
2018-11-30,208.11805555555557
2018-12-01,184.88888888888886
2018-12-02,195.30555555555557
2018-12-03,207.71990740740745
2018-12-04,209.12037037037038
2018-12-05,174.56944444444446
2018-12-06,207.92592592592595
2018-12-07,210.50231481481487
2018-12-08,159.99537037037038
2018-12-09,214.20833333333334
2018-12-10,159.13425925925927
2018-12-11,172.93055555555557
2018-12-12,220.88425925925927
2018-12-13,211.60185185185182
2018-12-14,196.10416666666669
2018-12-15,189.71527777777777
2018-12-16,179.47916666666669
2018-12-17,198.13425925925927
2018-12-18,205.45138888888886
2018-12-19,119.58101851851852
2018-12-20,205.11342592592595
2018-12-21,203.68981481481484
2018-12-22,115.67939814814815
2018-12-23,215.87962962962962
2018-12-24,197.41435185185185
2018-12-25,165.63657407407408
2018-12-26,217.47222222222217
2018-12-27,202.650462962963
2018-12-28,113.99907407407409
2018-12-29,155.09490740740742
2018-12-30,216.68981481481484
2018-12-31,216.68981481481484
2019-01-01,187.6550925925926
2019-01-02,145.81018518518516
2019-01-03,207.11805555555551
2019-01-04,213.68981481481484
2019-01-05,222.71759259259255
2019-01-06,187.23611111111114
2019-01-07,210.63657407407408
2019-01-08,224.70138888888886
2019-01-09,146.71990740740742
2019-01-10,154.41435185185185
2019-01-11,188.77546296296296
2019-01-12,212.6712962962963
2019-01-13,217.24305555555557
2019-01-14,233.45601851851853
2019-01-15,234.05324074074073
2019-01-16,210.17129629629625
2019-01-17,107.71203703703705
2019-01-18,214.09953703703704
2019-01-19,232.21296296296296
2019-01-20,236.20833333333334
2019-01-21,140.10185185185185
2019-01-22,189.94675925925924
2019-01-23,200.4398148148148
2019-01-24,195.900462962963
2019-01-25,98.91782407407408
2019-01-26,211.8425925925926
2019-01-27,242.76851851851853
2019-01-28,193.63657407407408
2019-01-29,241.13657407407408
2019-01-30,242.875
2019-01-31,205.45370370370375
2019-02-01,219.0462962962963
2019-02-02,250.43518518518516
2019-02-03,234.08101851851853
2019-02-04,208.49305555555557
2019-02-05,220.36111111111114
2019-02-06,183.51851851851848
2019-02-07,250.34490740740745
2019-02-08,245.0787037037037
2019-02-09,240.02083333333331
2019-02-10,240.58796296296296
2019-02-11,220.28935185185188
2019-02-12,253.04398148148147
2019-02-13,181.55324074074076
2019-02-14,117.62106481481483
2019-02-15,158.58333333333331
2019-02-16,259.18055555555554
2019-02-17,223.58564814814818
2019-02-18,237.99305555555557
2019-02-19,217.94444444444443
2019-02-20,166.16435185185185
2019-02-21,193.63657407407408
2019-02-22,249.56712962962965
2019-02-23,214.375
2019-02-24,253.40046296296296
2019-02-25,234.66666666666669
2019-02-26,254.11342592592592
2019-02-27,170.87962962962962
2019-02-28,173.4050925925926
2019-03-01,247.95833333333331
2019-03-02,250.16898148148147
2019-03-03,254.08101851851853
2019-03-04,164.6851851851852
2019-03-05,196.98842592592592
2019-03-06,242.66203703703704
2019-03-07,257.47453703703707
2019-03-08,287.84490740740745
2019-03-09,223.43518518518516
2019-03-10,281.2662037037037
2019-03-11,279.02546296296293
2019-03-12,294.35648148148147
2019-03-13,235.87037037037035
2019-03-14,295.54398148148147
2019-03-15,297.5300925925926
2019-03-16,305.511574074074
2019-03-17,277.8541666666667
2019-03-18,167.11342592592592
2019-03-19,261.94675925925924
2019-03-20,217.72222222222226
2019-03-21,283.0115740740741
2019-03-22,277.97222222222223
2019-03-23,234.3125
2019-03-24,295.95601851851853
2019-03-25,292.61574074074076
2019-03-26,301.988425925926
2019-03-27,253.08564814814818
2019-03-28,287.5578703703704
2019-03-29,216.65046296296296
2019-03-30,241.5717592592592
2019-03-31,300.46990740740745
2019-04-01,307.06018518518516
2019-04-02,274.0787037037037
2019-04-03,283.11111111111114
2019-04-04,303.75925925925924
2019-04-05,309.99768518518516
2019-04-06,261.7847222222222
2019-04-07,290.71990740740745
2019-04-08,281.58101851851853
2019-04-09,312.06018518518516
2019-04-10,175.8148148148148
2019-04-11,252.27314814814812
2019-04-12,312.44444444444446
2019-04-13,282.51620370370375
2019-04-14,250.98379629629636
2019-04-15,323.16666666666663
2019-04-16,321.01388888888886
2019-04-17,279.16435185185185
2019-04-18,316.3449074074074
2019-04-19,326.06944444444446
2019-04-20,323.7523148148148
2019-04-21,304.2546296296296
2019-04-22,314.2222222222223
2019-04-23,312.08564814814815
2019-04-24,321.2800925925926
2019-04-25,330.875
2019-04-26,323.0648148148148
2019-04-27,309.6134259259259
2019-04-28,195.65046296296296
2019-04-29,288.5902777777777
2019-04-30,306.39351851851853
2019-05-01,276.75925925925924
2019-05-02,251.85185185185188
2019-05-03,246.4699074074074
2019-05-04,264.0138888888889
2019-05-05,251.14814814814818
2019-05-06,182.18055555555557
2019-05-07,189.62962962962965
2019-05-08,162.46064814814818
2019-05-09,227.53935185185188
2019-05-10,200.57175925925927
2019-05-11,183.86111111111114
2019-05-12,221.31018518518516
2019-05-13,289.0740740740741
2019-05-14,319.3402777777777
2019-05-15,307.71527777777777
2019-05-16,309.6273148148148
2019-05-17,302.99074074074076
2019-05-18,302.00231481481484
2019-05-19,210.67592592592592
2019-05-20,171.40740740740742
2019-05-21,221.75
2019-05-22,216.93981481481484
2019-05-23,168.09722222222223
2019-05-24,224.18981481481484
2019-05-25,299.53935185185185
2019-05-26,230.67361111111114
2019-05-27,205.8449074074074
2019-05-28,123.73148148148148
2019-05-29,149.25462962962962
2019-05-30,98.73009259259258
2019-05-31,292.8865740740741
2019-06-01,304.375
2019-06-02,190.42824074074076
2019-06-03,268.20138888888886
2019-06-04,280.02083333333337
2019-06-05,212.96527777777777
2019-06-06,274.12268518518516
2019-06-07,212.62962962962965
2019-06-08,221.93981481481484
2019-06-09,251.33101851851853
2019-06-10,249.76851851851853
2019-06-11,295.90046296296293
2019-06-12,312.1435185185186
2019-06-13,292.2800925925926
2019-06-14,313.1342592592593
2019-06-15,267.3032407407407
2019-06-16,301.10185185185185
2019-06-17,294.1226851851852
2019-06-18,297.6203703703703
2019-06-19,305.83101851851853
2019-06-20,220.33333333333334
2019-06-21,285.1666666666667
2019-06-22,299.31944444444446
2019-06-23,284.91898148148147
2019-06-24,232.36342592592592
2019-06-25,186.77314814814815
2019-06-26,307.60648148148147
2019-06-27,289.72685185185185
2019-06-28,311.19675925925924
2019-06-29,311.20138888888886
2019-06-30,294.98148148148147
2019-07-01,312.3796296296296
2019-07-02,311.05555555555554
2019-07-03,319.42129629629625
2019-07-04,313.46064814814815
2019-07-05,199.95138888888889
2019-07-06,273.06944444444446
2019-07-07,201.17592592592592
2019-07-08,263.761574074074
2019-07-09,234.28703703703704
2019-07-10,295.9421296296296
2019-07-11,320.99768518518516
2019-07-12,309.44212962962956
2019-07-13,300.7453703703704
2019-07-14,263.2685185185185
2019-07-15,285.24305555555554
2019-07-16,306.98611111111114
2019-07-17,307.7638888888889
2019-07-18,312.9143518518519
2019-07-19,274.33101851851853
2019-07-20,278.8796296296297
2019-07-21,313.4675925925926
2019-07-22,254.19444444444443
2019-07-23,307.03935185185185
2019-07-24,305.4861111111111
2019-07-25,226.4537037037037
2019-07-26,244.88657407407408
2019-07-27,303.4953703703704
2019-07-28,308.91898148148147
2019-07-29,201.5462962962963
2019-07-30,56.01342592592592
2019-07-31,145.96759259259258
2019-08-01,240.64351851851853
2019-08-02,258.13425925925924
2019-08-03,300.775462962963
2019-08-04,287.41666666666663
2019-08-05,305.51851851851853
2019-08-06,227.02314814814812
2019-08-07,182.62731481481484
2019-08-08,236.47222222222226
2019-08-09,241.7962962962963
2019-08-10,313.81249999999994
2019-08-11,301.78703703703707
2019-08-12,239.64814814814818
2019-08-13,311.96527777777777
2019-08-14,282.89814814814815
2019-08-15,261.32870370370375
2019-08-16,282.1550925925926
2019-08-17,181.44444444444443
2019-08-18,285.90509259259255
2019-08-19,164.12499999999997
2019-08-20,283.9699074074074
2019-08-21,311.6550925925926
2019-08-22,226.30092592592595
2019-08-23,305.3240740740741
2019-08-24,274.59027777777777
2019-08-25,297.74074074074076
2019-08-26,296.7291666666667
2019-08-27,294.74305555555554
2019-08-28,152.93055555555554
2019-08-29,130.02083333333334
2019-08-30,290.0578703703704
2019-08-31,260.98611111111114
2019-09-01,249.85185185185188
2019-09-02,292.6296296296297
2019-09-03,300.8703703703704
2019-09-04,299.13888888888886
2019-09-05,290.21296296296293
2019-09-06,230.44907407407408
2019-09-07,221.36805555555557
2019-09-08,260.5925925925926
2019-09-09,242.97222222222223
2019-09-10,221.18055555555557
2019-09-11,285.2337962962963
2019-09-12,283.2546296296297
2019-09-13,256.2314814814814
2019-09-14,292.01851851851853
2019-09-15,258.6828703703704
2019-09-16,205.4699074074074
2019-09-17,204.80555555555557
2019-09-18,233.71527777777777
2019-09-19,219.08101851851853
2019-09-20,262.67361111111114
2019-09-21,223.75694444444443
2019-09-22,148.69907407407408
2019-09-23,231.20833333333331
2019-09-24,115.1875
2019-09-25,155.55324074074073
2019-09-26,215.875
2019-09-27,244.34953703703704
2019-09-28,227.12731481481484
2019-09-29,141.0625
2019-09-30,237.09027777777777
2019-10-01,278.40046296296293
2019-10-02,177.7986111111111
2019-10-03,256.58333333333337
2019-10-04,235.86111111111114
2019-10-05,259.83564814814815
2019-10-06,250.78009259259255
2019-10-07,252.0763888888889
2019-10-08,260.89351851851853
2019-10-09,241.73611111111114
2019-10-10,232.88194444444443
2019-10-11,243.875
2019-10-12,265.3634259259259
2019-10-13,265.5717592592593
2019-10-14,261.28703703703707
2019-10-15,260.93981481481484
2019-10-16,267.3912037037037
2019-10-17,266.73379629629625
2019-10-18,227.03935185185188
2019-10-19,197.3888888888889
2019-10-20,250.62037037037038
2019-10-21,244.94212962962965
2019-10-22,110.80347222222221
2019-10-23,208.4074074074074
2019-10-24,150.06944444444443
2019-10-25,197.76388888888886
2019-10-26,251.41203703703704
2019-10-27,238.587962962963
2019-10-28,239.76620370370375
2019-10-29,220.30787037037035
2019-10-30,232.74537037037035
2019-10-31,230.91203703703704
2019-11-01,245.46527777777777
2019-11-02,231.00694444444443
2019-11-03,206.7337962962963
2019-11-04,169.50694444444443
2019-11-05,199.2361111111111
2019-11-06,228.38425925925927
2019-11-07,238.83564814814818
2019-11-08,184.66898148148147
2019-11-09,177.90509259259258
2019-11-10,229.65046296296296
2019-11-11,211.31018518518516
2019-11-12,232.91898148148147
2019-11-13,235.06712962962965
2019-11-14,235.89583333333334
2019-11-15,220.60879629629625
2019-11-16,234.4074074074074
2019-11-17,182.03009259259258
2019-11-18,169.73842592592592
2019-11-19,224.39583333333334
2019-11-20,229.17824074074073
2019-11-21,185.34722222222223
2019-11-22,98.35162037037038
2019-11-23,219.47916666666666
2019-11-24,224.47685185185188
2019-11-25,223.6712962962963
2019-11-26,215.86342592592592
2019-11-27,221.8032407407407
2019-11-28,214.93981481481478
2019-11-29,198.21527777777777
2019-11-30,170.8148148148148
2019-12-01,154.53240740740742
2019-12-02,201.7337962962963
2019-12-03,184.03935185185185
2019-12-04,151.81018518518516
2019-12-05,190.60185185185182
2019-12-06,211.35648148148147
2019-12-07,208.71064814814818
2019-12-08,217.61342592592592
2019-12-09,168.80555555555557
2019-12-10,200.28703703703704
2019-12-11,189.6712962962963
2019-12-12,201.38657407407408
2019-12-13,198.37731481481478
2019-12-14,166.52546296296296
2019-12-15,186.17361111111114
2019-12-16,171.75
2019-12-17,166.91666666666666
2019-12-18,205.06944444444443
2019-12-19,209.67592592592592
2019-12-20,209.39583333333334
2019-12-21,194.58333333333334
2019-12-22,201.29166666666663
2019-12-23,204.69444444444449
2019-12-24,206.53240740740745
2019-12-25,162.39814814814815
2019-12-26,72.8625
2019-12-27,189.7037037037037
2019-12-28,214.29398148148147
2019-12-29,205.49074074074073
2019-12-30,90.82199074074074
2019-12-31,90.82199074074074
2020-01-01,188.18055555555551
2020-01-02,223.08101851851853
2020-01-03,198.37268518518516
2020-01-04,213.93518518518522
2020-01-05,160.80555555555557
2020-01-06,216.06481481481484
2020-01-07,197.94444444444449
2020-01-08,181.65277777777777
2020-01-09,208.8217592592592
2020-01-10,200.90277777777777
2020-01-11,169.36805555555554
2020-01-12,181.66435185185185
2020-01-13,198.41203703703704
2020-01-14,215.98148148148147
2020-01-15,136.4837962962963
2020-01-16,201.56712962962962
2020-01-17,201.48842592592592
2020-01-18,216.10416666666666
2020-01-19,193.58564814814815
2020-01-20,216.40277777777777
2020-01-21,230.6412037037037
2020-01-22,176.69675925925927
2020-01-23,209.06712962962965
2020-01-24,209.88888888888886
2020-01-25,168.16435185185188
2020-01-26,196.13194444444443
2020-01-27,184.73842592592592
2020-01-28,201.79398148148147
2020-01-29,119.21064814814815
2020-01-30,172.44675925925927
2020-01-31,228.25231481481478
2020-02-01,154.91435185185185
2020-02-02,208.50694444444443
2020-02-03,221.1967592592592
2020-02-04,204.62962962962962
2020-02-05,254.34259259259255
2020-02-06,237.01388888888886
2020-02-07,229.97916666666669
2020-02-08,248.33333333333331
2020-02-09,221.25694444444449
2020-02-10,229.0162037037037
2020-02-11,213.81944444444443
2020-02-12,228.0300925925926
2020-02-13,233.6412037037037
2020-02-14,242.40277777777777
2020-02-15,254.59953703703704
2020-02-16,237.9050925925926
2020-02-17,266.1851851851852
2020-02-18,249.1087962962963
2020-02-19,234.54166666666669
2020-02-20,261.67824074074076
2020-02-21,185.85879629629625
2020-02-22,259.7083333333333
2020-02-23,243.51157407407408
2020-02-24,247.50231481481478
2020-02-25,236.9375
2020-02-26,220.18518518518516
2020-02-27,253.14583333333334
2020-02-28,225.20601851851853
2020-02-29,258.31018518518516
2020-03-01,287.53240740740745
2020-03-02,267.1574074074074
2020-03-03,115.51967592592591
2020-03-04,212.81481481481484
2020-03-05,272.79861111111114
2020-03-06,286.73611111111114
2020-03-07,266.75
2020-03-08,281.3125
2020-03-09,201.125
2020-03-10,230.19675925925927
2020-03-11,276.17361111111114
2020-03-12,300.7546296296296
2020-03-13,287.43055555555554
2020-03-14,200.0763888888889
2020-03-15,290.1365740740741
2020-03-16,280.2824074074074
2020-03-17,243.20833333333334
2020-03-18,274.1990740740741
2020-03-19,257.7824074074074
2020-03-20,234.70138888888886
2020-03-21,235.97916666666666
2020-03-22,208.60185185185182
2020-03-23,193.537037037037
2020-03-24,179.49074074074073
2020-03-25,301.4050925925926
2020-03-26,196.64814814814815
2020-03-27,299.04398148148147
2020-03-28,296.33564814814815
2020-03-29,301.97916666666663
2020-03-30,274.5439814814814
2020-03-31,316.5208333333333
2020-04-01,279.36111111111114
2020-04-02,225.5
2020-04-03,256.00694444444446
2020-04-04,306.16435185185185
2020-04-05,259.4050925925926
2020-04-06,310.2222222222223
2020-04-07,298.91435185185185
2020-04-08,312.0625
2020-04-09,274.24305555555554
2020-04-10,259.03935185185185
2020-04-11,279.6875
2020-04-12,287.5925925925926
2020-04-13,222.6782407407408
2020-04-14,321.7175925925926
2020-04-15,290.71064814814815
2020-04-16,199.73842592592592
2020-04-17,230.03703703703704
2020-04-18,260.0115740740741
2020-04-19,276.98611111111114
2020-04-20,246.69907407407408
2020-04-21,274.32870370370375
2020-04-22,166.05092592592592
2020-04-23,311.8101851851852
2020-04-24,277.35185185185185
2020-04-25,191.31018518518516
2020-04-26,254.0300925925926
2020-04-27,253.97916666666666
2020-04-28,306.0787037037037
2020-04-29,322.97685185185185
2020-04-30,171.15277777777777
2020-05-01,326.84490740740745
2020-05-02,187.40046296296296
2020-05-03,229.49074074074073
2020-05-04,204.66666666666669
2020-05-05,251.93981481481478
2020-05-06,268.49074074074076
2020-05-07,306.1273148148148
2020-05-08,189.98842592592592
2020-05-09,332.09027777777777
2020-05-10,180.68055555555557
2020-05-11,166.76388888888889
2020-05-12,294.59953703703707
2020-05-13,285.8148148148148
2020-05-14,261.08796296296293
2020-05-15,279.7523148148148
2020-05-16,318.3425925925926
2020-05-17,276.89351851851853
2020-05-18,255.77777777777774
2020-05-19,264.0115740740741
2020-05-20,316.7037037037037
2020-05-21,291.06944444444446
2020-05-22,303.8819444444444
2020-05-23,320.23611111111114
2020-05-24,183.12500000000003
2020-05-25,255.6087962962963
2020-05-26,283.92824074074076
2020-05-27,292.0509259259259
2020-05-28,321.28472222222223
2020-05-29,291.4398148148148
2020-05-30,325.5740740740741
2020-05-31,305.38888888888886
2020-06-01,240.17824074074073
2020-06-02,292.13425925925924
2020-06-03,313.42824074074076
2020-06-04,311.1203703703704
2020-06-05,250.75231481481484
2020-06-06,296.3796296296296
2020-06-07,266.41666666666663
2020-06-08,292.20601851851853
2020-06-09,298.4328703703704
2020-06-10,244.67129629629625
2020-06-11,264.38425925925924
2020-06-12,299.9490740740741
2020-06-13,304.95138888888886
2020-06-14,311.22222222222223
2020-06-15,301.15277777777777
2020-06-16,243.77777777777783
2020-06-17,284.28009259259255
2020-06-18,228.86342592592592
2020-06-19,169.46990740740742
2020-06-20,211.78935185185188
2020-06-21,195.0324074074074
2020-06-22,75.96087962962963
2020-06-23,273.51851851851853
2020-06-24,267.92129629629625
2020-06-25,263.1921296296297
2020-06-26,277.94444444444446
2020-06-27,217.34722222222223
2020-06-28,235.99074074074073
2020-06-29,282.1458333333333
2020-06-30,299.7662037037037
2020-07-01,270.86574074074076
2020-07-02,308.90277777777777
2020-07-03,280.0462962962963
2020-07-04,295.4675925925926
2020-07-05,301.5740740740741
2020-07-06,276.98148148148147
2020-07-07,222.35648148148147
2020-07-08,60.40324074074074
2020-07-09,250.46296296296296
2020-07-10,274.47453703703707
2020-07-11,319.31018518518516
2020-07-12,283.8171296296297
2020-07-13,265.24305555555554
2020-07-14,272.14120370370375
2020-07-15,216.48842592592592
2020-07-16,284.5601851851851
2020-07-17,310.13194444444446
2020-07-18,181.45370370370372
2020-07-19,266.4259259259259
2020-07-20,280.30324074074076
2020-07-21,255.92361111111114
2020-07-22,260.9490740740741
2020-07-23,275.52777777777777
2020-07-24,256.6203703703703
2020-07-25,198.2824074074074
2020-07-26,290.14351851851853
2020-07-27,305.6226851851852
2020-07-28,253.53703703703704
2020-07-29,269.4675925925926
2020-07-30,312.2638888888889
2020-07-31,283.09027777777777
2020-08-01,315.43055555555554
2020-08-02,269.6921296296296
2020-08-03,249.3263888888889
2020-08-04,249.52777777777783
2020-08-05,291.02083333333337
2020-08-06,278.98148148148147
2020-08-07,294.32175925925924
2020-08-08,241.93981481481484
2020-08-09,262.9699074074074
2020-08-10,283.5740740740741
2020-08-11,298.6990740740741
2020-08-12,293.0416666666667
2020-08-13,294.38194444444446
2020-08-14,300.54861111111114
2020-08-15,236.13888888888886
2020-08-16,227.41666666666669
2020-08-17,289.27546296296293
2020-08-18,209.53935185185182
2020-08-19,302.8634259259259
2020-08-20,251.97685185185188
2020-08-21,286.68518518518516
2020-08-22,310.83333333333337
2020-08-23,281.13888888888886
2020-08-24,297.46527777777777
2020-08-25,254.39351851851853
2020-08-26,174.42592592592592
2020-08-27,202.37037037037038
2020-08-28,161.75231481481484
2020-08-29,72.70023148148148
2020-08-30,266.08101851851853
2020-08-31,286.58333333333337
2020-09-01,305.761574074074
2020-09-02,225.95601851851853
2020-09-03,232.39120370370375
2020-09-04,179.11111111111111
2020-09-05,260.86574074074076
2020-09-06,297.69675925925924
2020-09-07,290.3009259259259
2020-09-08,309.2662037037037
2020-09-09,306.6828703703703
2020-09-10,220.98148148148147
2020-09-11,300.59722222222223
2020-09-12,272.45601851851853
2020-09-13,161.24305555555557
2020-09-14,198.22685185185185
2020-09-15,121.22453703703704
2020-09-16,236.80092592592592
2020-09-17,178.78472222222223
2020-09-18,223.4282407407408
2020-09-19,242.71296296296296
2020-09-20,264.41203703703707
2020-09-21,290.45601851851853
2020-09-22,267.96527777777777
2020-09-23,262.02546296296293
2020-09-24,170.68749999999997
2020-09-25,242.30092592592592
2020-09-26,160.95833333333331
2020-09-27,244.88194444444443
2020-09-28,179.12962962962962
2020-09-29,197.69675925925927
2020-09-30,264.34259259259255
2020-10-01,264.75231481481484
2020-10-02,238.12268518518516
2020-10-03,153.2638888888889
2020-10-04,128.99305555555557
2020-10-05,116.43657407407409
2020-10-06,172.4050925925926
2020-10-07,152.54398148148147
2020-10-08,195.0787037037037
2020-10-09,260.97916666666663
2020-10-10,223.51851851851853
2020-10-11,175.74074074074073
2020-10-12,129.16203703703704
2020-10-13,156.28935185185185
2020-10-14,100.0275462962963
2020-10-15,85.6474537037037
2020-10-16,197.60416666666666
2020-10-17,255.03472222222223
2020-10-18,258.85416666666663
2020-10-19,254.21990740740745
2020-10-20,248.67824074074073
2020-10-21,256.07638888888886
2020-10-22,248.05787037037035
2020-10-23,258.59722222222223
2020-10-24,220.6111111111111
2020-10-25,257.7083333333333
2020-10-26,253.62731481481484
2020-10-27,253.8425925925926
2020-10-28,222.71527777777777
2020-10-29,252.43287037037035
2020-10-30,235.88888888888886
2020-10-31,217.49074074074073
2020-11-01,142.9212962962963
2020-11-02,109.81944444444443
2020-11-03,45.860416666666666
2020-11-04,140.44212962962962
2020-11-05,186.40740740740745
2020-11-06,163.6087962962963
2020-11-07,209.94444444444443
2020-11-08,196.41898148148147
2020-11-09,232.6550925925926
2020-11-10,228.46527777777777
2020-11-11,210.9513888888889
2020-11-12,141.7939814814815
2020-11-13,67.72222222222221
2020-11-14,166.17592592592592
2020-11-15,179.90740740740742
2020-11-16,229.79398148148147
2020-11-17,235.13888888888886
2020-11-18,227.55555555555557
2020-11-19,224.04166666666669
2020-11-20,232.44212962962965
2020-11-21,227.59722222222226
2020-11-22,176.43981481481484
2020-11-23,194.1157407407407
2020-11-24,228.37962962962962
2020-11-25,227.16898148148147
2020-11-26,191.8101851851852
2020-11-27,227.22916666666669
2020-11-28,232.41435185185188
2020-11-29,208.11805555555557
2020-11-30,184.88888888888886
2020-12-01,195.30555555555557
2020-12-02,207.71990740740745
2020-12-03,209.12037037037038
2020-12-04,174.56944444444446
2020-12-05,207.92592592592595
2020-12-06,210.50231481481487
2020-12-07,159.99537037037038
2020-12-08,214.20833333333334
2020-12-09,159.13425925925927
2020-12-10,172.93055555555557
2020-12-11,220.88425925925927
2020-12-12,211.60185185185182
2020-12-13,196.10416666666669
2020-12-14,189.71527777777777
2020-12-15,179.47916666666669
2020-12-16,198.13425925925927
2020-12-17,205.45138888888886
2020-12-18,119.58101851851852
2020-12-19,205.11342592592595
2020-12-20,203.68981481481484
2020-12-21,115.67939814814815
2020-12-22,215.87962962962962
2020-12-23,197.41435185185185
2020-12-24,165.63657407407408
2020-12-25,217.47222222222217
2020-12-26,202.650462962963
2020-12-27,113.99907407407409
2020-12-28,155.09490740740742
2020-12-29,216.68981481481484
2020-12-30,216.68981481481484
2020-12-31,172.9212962962963
2021-01-01,192.23842592592592
2021-01-02,176.82175925925927
2021-01-03,196.59953703703704
2021-01-04,126.91805555555557
2021-01-05,123.8587962962963
2021-01-06,225.75231481481484
2021-01-07,206.75694444444443
2021-01-08,199.27546296296296
2021-01-09,150.7800925925926
2021-01-10,186.34722222222223
2021-01-11,194.9537037037037
2021-01-12,194.24768518518516
2021-01-13,222.40277777777777
2021-01-14,185.04166666666669
2021-01-15,227.61805555555557
2021-01-16,220.56018518518516
2021-01-17,156.224537037037
2021-01-18,217.16435185185182
2021-01-19,193.13657407407408
2021-01-20,216.31018518518516
2021-01-21,229.39351851851853
2021-01-22,216.5462962962963
2021-01-23,229.15740740740745
2021-01-24,221.94675925925927
2021-01-25,194.96990740740745
2021-01-26,189.125
2021-01-27,211.4074074074074
2021-01-28,239.65046296296296
2021-01-29,229.83564814814812
2021-01-30,144.36574074074073
2021-01-31,118.99560185185184
2021-02-01,187.77777777777777
2021-02-02,220.52777777777777
2021-02-03,239.90046296296296
2021-02-04,175.99537037037035
2021-02-05,244.30092592592592
2021-02-06,247.84722222222226
2021-02-07,250.41203703703704
2021-02-08,206.43981481481484
2021-02-09,200.95138888888889
2021-02-10,161.44212962962965
2021-02-11,207.99537037037038
2021-02-12,164.44444444444443
2021-02-13,260.93981481481484
2021-02-14,160.3125
2021-02-15,192.34259259259258
2021-02-16,257.21296296296293
2021-02-17,217.2037037037037
2021-02-18,223.80787037037035
2021-02-19,214.59490740740745
2021-02-20,215.85416666666669
